,experiment,rouge_type,score_type,score,confidence_level,level1,-,level2
19149,MI_OP_A,ROUGE-SU*,Average_R:,0.004520000000000001,(95%-conf.int.,0.0015300000000000001,-,0.00629)
19150,MI_OP_A,ROUGE-SU*,Average_P:,0.027719999999999998,(95%-conf.int.,0.00926,-,0.03704)
19151,MI_OP_A,ROUGE-SU*,Average_F:,0.0077599999999999995,(95%-conf.int.,0.00263,-,0.01076)
19152,MICROPINION,ROUGE-1,Average_R:,0.04481,(95%-conf.int.,0.027030000000000002,-,0.06256)
19153,MICROPINION,ROUGE-1,Average_P:,0.25004,(95%-conf.int.,0.16667,-,0.33333)
19154,MICROPINION,ROUGE-1,Average_F:,0.07595,(95%-conf.int.,0.04652,-,0.10534)
19155,MICROPINION,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19156,MICROPINION,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19157,MICROPINION,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19158,MICROPINION,ROUGE-SU*,Average_R:,0.0072,(95%-conf.int.,0.00395,-,0.01045)
19159,MICROPINION,ROUGE-SU*,Average_P:,0.25004,(95%-conf.int.,0.16667,-,0.33333)
19160,MICROPINION,ROUGE-SU*,Average_F:,0.014,(95%-conf.int.,0.00772,-,0.02027)
19161,MI_MS_10,ROUGE-1,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19162,MI_MS_10,ROUGE-1,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19163,MI_MS_10,ROUGE-1,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19164,MI_MS_10,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19165,MI_MS_10,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19166,MI_MS_10,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19167,MI_MS_10,ROUGE-SU*,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19168,MI_MS_10,ROUGE-SU*,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19169,MI_MS_10,ROUGE-SU*,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19170,MI_MS_20,ROUGE-1,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19171,MI_MS_20,ROUGE-1,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19172,MI_MS_20,ROUGE-1,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19173,MI_MS_20,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19174,MI_MS_20,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19175,MI_MS_20,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19176,MI_MS_20,ROUGE-SU*,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19177,MI_MS_20,ROUGE-SU*,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19178,MI_MS_20,ROUGE-SU*,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19179,MI_MS_A,ROUGE-1,Average_R:,0.17257999999999998,(95%-conf.int.,0.11657000000000001,-,0.20946)
19180,MI_MS_A,ROUGE-1,Average_P:,0.09095,(95%-conf.int.,0.0606,-,0.11363)
19181,MI_MS_A,ROUGE-1,Average_F:,0.11895,(95%-conf.int.,0.07943,-,0.14743)
19182,MI_MS_A,ROUGE-2,Average_R:,0.02369,(95%-conf.int.,0.00735,-,0.03413)
19183,MI_MS_A,ROUGE-2,Average_P:,0.01193,(95%-conf.int.,0.0039700000000000004,-,0.01587)
19184,MI_MS_A,ROUGE-2,Average_F:,0.01584,(95%-conf.int.,0.00515,-,0.02163)
19185,MI_MS_A,ROUGE-SU*,Average_R:,0.060579999999999995,(95%-conf.int.,0.03228,-,0.08000)
19186,MI_MS_A,ROUGE-SU*,Average_P:,0.01788,(95%-conf.int.,0.009590000000000001,-,0.02315)
19187,MI_MS_A,ROUGE-SU*,Average_F:,0.02748,(95%-conf.int.,0.01466,-,0.03479)
19188,MI_OP_10,ROUGE-1,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19189,MI_OP_10,ROUGE-1,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19190,MI_OP_10,ROUGE-1,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19191,MI_OP_10,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19192,MI_OP_10,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19193,MI_OP_10,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19194,MI_OP_10,ROUGE-SU*,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19195,MI_OP_10,ROUGE-SU*,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19196,MI_OP_10,ROUGE-SU*,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19197,MI_OP_20,ROUGE-1,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19198,MI_OP_20,ROUGE-1,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19199,MI_OP_20,ROUGE-1,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19200,MI_OP_20,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19201,MI_OP_20,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19202,MI_OP_20,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19203,MI_OP_20,ROUGE-SU*,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19204,MI_OP_20,ROUGE-SU*,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19205,MI_OP_20,ROUGE-SU*,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19206,MI_OP_A,ROUGE-1,Average_R:,0.06585,(95%-conf.int.,0.05405,-,0.08170)
19207,MI_OP_A,ROUGE-1,Average_P:,0.12492,(95%-conf.int.,0.11110999999999999,-,0.15278)
19208,MI_OP_A,ROUGE-1,Average_F:,0.08613,(95%-conf.int.,0.07272,-,0.10642)
19209,MI_OP_A,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19210,MI_OP_A,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19211,MI_OP_A,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19212,MI_OP_A,ROUGE-SU*,Average_R:,0.01038,(95%-conf.int.,0.007909999999999999,-,0.01287)
19213,MI_OP_A,ROUGE-SU*,Average_P:,0.037469999999999996,(95%-conf.int.,0.03333,-,0.04583)
19214,MI_OP_A,ROUGE-SU*,Average_F:,0.01621,(95%-conf.int.,0.012790000000000001,-,0.02005)
19215,MICROPINION,ROUGE-1,Average_R:,0.08109,(95%-conf.int.,0.028569999999999998,-,0.11111)
19216,MICROPINION,ROUGE-1,Average_P:,0.20013,(95%-conf.int.,0.1,-,0.30000)
19217,MICROPINION,ROUGE-1,Average_F:,0.11379,(95%-conf.int.,0.04444,-,0.15385)
19218,MICROPINION,ROUGE-2,Average_R:,0.0332,(95%-conf.int.,0.0,-,0.06250)
19219,MICROPINION,ROUGE-2,Average_P:,0.08342000000000001,(95%-conf.int.,0.0,-,0.12500)
19220,MICROPINION,ROUGE-2,Average_F:,0.04686,(95%-conf.int.,0.0,-,0.08333)
19221,MICROPINION,ROUGE-SU*,Average_R:,0.015780000000000002,(95%-conf.int.,0.0028399999999999996,-,0.03093)
19222,MICROPINION,ROUGE-SU*,Average_P:,0.09531,(95%-conf.int.,0.035710000000000006,-,0.14286)
19223,MICROPINION,ROUGE-SU*,Average_F:,0.026019999999999998,(95%-conf.int.,0.00526,-,0.04800)
19224,MI_MS_10,ROUGE-1,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19225,MI_MS_10,ROUGE-1,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19226,MI_MS_10,ROUGE-1,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19227,MI_MS_10,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19228,MI_MS_10,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19229,MI_MS_10,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19230,MI_MS_10,ROUGE-SU*,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19231,MI_MS_10,ROUGE-SU*,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19232,MI_MS_10,ROUGE-SU*,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19233,MI_MS_20,ROUGE-1,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19234,MI_MS_20,ROUGE-1,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19235,MI_MS_20,ROUGE-1,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19236,MI_MS_20,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19237,MI_MS_20,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19238,MI_MS_20,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19239,MI_MS_20,ROUGE-SU*,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19240,MI_MS_20,ROUGE-SU*,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19241,MI_MS_20,ROUGE-SU*,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19242,MI_MS_A,ROUGE-1,Average_R:,0.02102,(95%-conf.int.,0.0,-,0.03448)
19243,MI_MS_A,ROUGE-1,Average_P:,0.016669999999999997,(95%-conf.int.,0.0,-,0.02500)
19244,MI_MS_A,ROUGE-1,Average_F:,0.01855,(95%-conf.int.,0.0,-,0.02898)
19245,MI_MS_A,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19246,MI_MS_A,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19247,MI_MS_A,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19248,MI_MS_A,ROUGE-SU*,Average_R:,0.0020800000000000003,(95%-conf.int.,0.0,-,0.00339)
19249,MI_MS_A,ROUGE-SU*,Average_P:,0.00159,(95%-conf.int.,0.0,-,0.00239)
19250,MI_MS_A,ROUGE-SU*,Average_F:,0.0018,(95%-conf.int.,0.0,-,0.00280)
19251,MI_OP_10,ROUGE-1,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19252,MI_OP_10,ROUGE-1,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19253,MI_OP_10,ROUGE-1,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19254,MI_OP_10,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19255,MI_OP_10,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19256,MI_OP_10,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19257,MI_OP_10,ROUGE-SU*,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19258,MI_OP_10,ROUGE-SU*,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19259,MI_OP_10,ROUGE-SU*,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19260,MI_OP_20,ROUGE-1,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19261,MI_OP_20,ROUGE-1,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19262,MI_OP_20,ROUGE-1,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19263,MI_OP_20,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19264,MI_OP_20,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19265,MI_OP_20,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19266,MI_OP_20,ROUGE-SU*,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19267,MI_OP_20,ROUGE-SU*,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19268,MI_OP_20,ROUGE-SU*,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19269,MI_OP_A,ROUGE-1,Average_R:,0.060070000000000005,(95%-conf.int.,0.0,-,0.11111)
19270,MI_OP_A,ROUGE-1,Average_P:,0.11122,(95%-conf.int.,0.0,-,0.16667)
19271,MI_OP_A,ROUGE-1,Average_F:,0.07703,(95%-conf.int.,0.0,-,0.13333)
19272,MI_OP_A,ROUGE-2,Average_R:,0.0332,(95%-conf.int.,0.0,-,0.06250)
19273,MI_OP_A,ROUGE-2,Average_P:,0.06673,(95%-conf.int.,0.0,-,0.10000)
19274,MI_OP_A,ROUGE-2,Average_F:,0.0437,(95%-conf.int.,0.0,-,0.07692)
19275,MI_OP_A,ROUGE-SU*,Average_R:,0.01371,(95%-conf.int.,0.0,-,0.03093)
19276,MI_OP_A,ROUGE-SU*,Average_P:,0.05005,(95%-conf.int.,0.0,-,0.07500)
19277,MI_OP_A,ROUGE-SU*,Average_F:,0.02058,(95%-conf.int.,0.0,-,0.04380)
19278,MICROPINION,ROUGE-1,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19279,MICROPINION,ROUGE-1,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19280,MICROPINION,ROUGE-1,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19281,MICROPINION,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19282,MICROPINION,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19283,MICROPINION,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19284,MICROPINION,ROUGE-SU*,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19285,MICROPINION,ROUGE-SU*,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19286,MICROPINION,ROUGE-SU*,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19287,MI_MS_10,ROUGE-1,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19288,MI_MS_10,ROUGE-1,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19289,MI_MS_10,ROUGE-1,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19290,MI_MS_10,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19291,MI_MS_10,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19292,MI_MS_10,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19293,MI_MS_10,ROUGE-SU*,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19294,MI_MS_10,ROUGE-SU*,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19295,MI_MS_10,ROUGE-SU*,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19296,MI_MS_20,ROUGE-1,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19297,MI_MS_20,ROUGE-1,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19298,MI_MS_20,ROUGE-1,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19299,MI_MS_20,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19300,MI_MS_20,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19301,MI_MS_20,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19302,MI_MS_20,ROUGE-SU*,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19303,MI_MS_20,ROUGE-SU*,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19304,MI_MS_20,ROUGE-SU*,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19305,MI_MS_A,ROUGE-1,Average_R:,0.01842,(95%-conf.int.,0.00625,-,0.02566)
19306,MI_MS_A,ROUGE-1,Average_P:,0.020880000000000003,(95%-conf.int.,0.006940000000000001,-,0.02778)
19307,MI_MS_A,ROUGE-1,Average_F:,0.01955,(95%-conf.int.,0.00658,-,0.02667)
19308,MI_MS_A,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19309,MI_MS_A,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19310,MI_MS_A,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19311,MI_MS_A,ROUGE-SU*,Average_R:,0.00249,(95%-conf.int.,0.00085,-,0.00359)
19312,MI_MS_A,ROUGE-SU*,Average_P:,0.00325,(95%-conf.int.,0.00108,-,0.00433)
19313,MI_MS_A,ROUGE-SU*,Average_F:,0.00281,(95%-conf.int.,0.00095,-,0.00392)
19314,MI_OP_10,ROUGE-1,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19315,MI_OP_10,ROUGE-1,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19316,MI_OP_10,ROUGE-1,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19317,MI_OP_10,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19318,MI_OP_10,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19319,MI_OP_10,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19320,MI_OP_10,ROUGE-SU*,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19321,MI_OP_10,ROUGE-SU*,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19322,MI_OP_10,ROUGE-SU*,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19323,MI_OP_20,ROUGE-1,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19324,MI_OP_20,ROUGE-1,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19325,MI_OP_20,ROUGE-1,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19326,MI_OP_20,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19327,MI_OP_20,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19328,MI_OP_20,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19329,MI_OP_20,ROUGE-SU*,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19330,MI_OP_20,ROUGE-SU*,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19331,MI_OP_20,ROUGE-SU*,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19332,MI_OP_A,ROUGE-1,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19333,MI_OP_A,ROUGE-1,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19334,MI_OP_A,ROUGE-1,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19335,MI_OP_A,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19336,MI_OP_A,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19337,MI_OP_A,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19338,MI_OP_A,ROUGE-SU*,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19339,MI_OP_A,ROUGE-SU*,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19340,MI_OP_A,ROUGE-SU*,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19341,MICROPINION,ROUGE-1,Average_R:,0.03719,(95%-conf.int.,0.0,-,0.05882)
19342,MICROPINION,ROUGE-1,Average_P:,0.11122,(95%-conf.int.,0.0,-,0.16667)
19343,MICROPINION,ROUGE-1,Average_F:,0.05571,(95%-conf.int.,0.0,-,0.08695)
19344,MICROPINION,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19345,MICROPINION,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19346,MICROPINION,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19347,MICROPINION,ROUGE-SU*,Average_R:,0.007259999999999999,(95%-conf.int.,0.0,-,0.01176)
19348,MICROPINION,ROUGE-SU*,Average_P:,0.06673,(95%-conf.int.,0.0,-,0.10000)
19349,MICROPINION,ROUGE-SU*,Average_F:,0.013090000000000001,(95%-conf.int.,0.0,-,0.02105)
19350,MI_MS_10,ROUGE-1,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19351,MI_MS_10,ROUGE-1,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19352,MI_MS_10,ROUGE-1,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19353,MI_MS_10,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19354,MI_MS_10,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19355,MI_MS_10,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19356,MI_MS_10,ROUGE-SU*,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19357,MI_MS_10,ROUGE-SU*,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19358,MI_MS_10,ROUGE-SU*,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19359,MI_MS_20,ROUGE-1,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19360,MI_MS_20,ROUGE-1,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19361,MI_MS_20,ROUGE-1,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19362,MI_MS_20,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19363,MI_MS_20,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19364,MI_MS_20,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19365,MI_MS_20,ROUGE-SU*,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19366,MI_MS_20,ROUGE-SU*,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19367,MI_MS_20,ROUGE-SU*,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19368,MI_MS_A,ROUGE-1,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19369,MI_MS_A,ROUGE-1,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19370,MI_MS_A,ROUGE-1,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19371,MI_MS_A,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19372,MI_MS_A,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19373,MI_MS_A,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19374,MI_MS_A,ROUGE-SU*,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19375,MI_MS_A,ROUGE-SU*,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19376,MI_MS_A,ROUGE-SU*,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19377,MI_OP_10,ROUGE-1,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19378,MI_OP_10,ROUGE-1,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19379,MI_OP_10,ROUGE-1,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19380,MI_OP_10,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19381,MI_OP_10,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19382,MI_OP_10,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19383,MI_OP_10,ROUGE-SU*,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19384,MI_OP_10,ROUGE-SU*,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19385,MI_OP_10,ROUGE-SU*,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19386,MI_OP_20,ROUGE-1,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19387,MI_OP_20,ROUGE-1,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19388,MI_OP_20,ROUGE-1,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19389,MI_OP_20,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19390,MI_OP_20,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19391,MI_OP_20,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19392,MI_OP_20,ROUGE-SU*,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19393,MI_OP_20,ROUGE-SU*,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19394,MI_OP_20,ROUGE-SU*,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19395,MI_OP_A,ROUGE-1,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19396,MI_OP_A,ROUGE-1,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19397,MI_OP_A,ROUGE-1,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19398,MI_OP_A,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19399,MI_OP_A,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19400,MI_OP_A,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19401,MI_OP_A,ROUGE-SU*,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19402,MI_OP_A,ROUGE-SU*,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19403,MI_OP_A,ROUGE-SU*,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19404,MICROPINION,ROUGE-1,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19405,MICROPINION,ROUGE-1,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19406,MICROPINION,ROUGE-1,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19407,MICROPINION,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19408,MICROPINION,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19409,MICROPINION,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19410,MICROPINION,ROUGE-SU*,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19411,MICROPINION,ROUGE-SU*,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19412,MICROPINION,ROUGE-SU*,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
19413,MI_MS_10,ROUGE-1,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
19414,MI_MS_10,ROUGE-1,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
19415,MI_MS_10,ROUGE-1,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
