,experiment,rouge_type,score_type,score,confidence_level,level1,-,level2
2482,Opinosis10,ROUGE-SU*,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
2483,Opinosis10,ROUGE-SU*,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
2484,MULTISEN,ROUGE-1,Average_R:,0.17768,(95%-conf.int.,0.16435,-,0.18819)
2485,MULTISEN,ROUGE-1,Average_P:,0.25699,(95%-conf.int.,0.25,-,0.27143)
2486,MULTISEN,ROUGE-1,Average_F:,0.20956,(95%-conf.int.,0.2004,-,0.21498)
2487,MULTISEN,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
2488,MULTISEN,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
2489,MULTISEN,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
2490,MULTISEN,ROUGE-SU*,Average_R:,0.04044,(95%-conf.int.,0.03567,-,0.04431)
2491,MULTISEN,ROUGE-SU*,Average_P:,0.09622,(95%-conf.int.,0.09258999999999999,-,0.10370)
2492,MULTISEN,ROUGE-SU*,Average_F:,0.05666,(95%-conf.int.,0.0521,-,0.05993)
2493,MyTestRun,ROUGE-1,Average_R:,0.33507,(95%-conf.int.,0.31916,-,0.34950)
2494,MyTestRun,ROUGE-1,Average_P:,0.3776,(95%-conf.int.,0.36111,-,0.40000)
2495,MyTestRun,ROUGE-1,Average_F:,0.35412,(95%-conf.int.,0.34891,-,0.35837)
2496,MyTestRun,ROUGE-2,Average_R:,0.022619999999999998,(95%-conf.int.,0.010709999999999999,-,0.03012)
2497,MyTestRun,ROUGE-2,Average_P:,0.02494,(95%-conf.int.,0.0125,-,0.03125)
2498,MyTestRun,ROUGE-2,Average_F:,0.02366,(95%-conf.int.,0.01149,-,0.03068)
2499,MyTestRun,ROUGE-SU*,Average_R:,0.10207999999999999,(95%-conf.int.,0.09379,-,0.10845)
2500,MyTestRun,ROUGE-SU*,Average_P:,0.14987,(95%-conf.int.,0.13863,-,0.16364)
2501,MyTestRun,ROUGE-SU*,Average_F:,0.12072000000000001,(95%-conf.int.,0.1152,-,0.12462)
